id,title,open_state,url,time_left_to_submission,submission_period_dates,themes,prize_amount,registrations_count,featured,organization_name,winners_announced
5937,Aviation Hackathon ,ended,https://aviation-hackathon.devpost.com/,Ended,"Dec 17, 2017",[],"$<span data-currency-value>6,000</span>",21,False,,False
5620,Solve IT: Improving leakage modelling and preventative intelligence,ended,https://leakage.devpost.com/,Ended,"Nov 29 - 30, 2017",[],"£<span data-currency-value>3,750</span>",21,False,,False
5379,Girls in Tech Los Angeles Hack for Humanity ,ended,https://gitlah4h.devpost.com/,Ended,"Sep 14 - 15, 2017",[],"$<span data-currency-value>5,157</span>",21,False,,False
4562,Hack for 2030,ended,https://hack-for-2030.devpost.com/,Ended,"Jan 27 - 29, 2017",[],$<span data-currency-value>0</span>,21,False,,False
4528,EV HACKS II,ended,https://localhackday2016.devpost.com/,Ended,"Dec 04, 2016",[],$<span data-currency-value>300</span>,21,False,,False
3906,Reittiopas Hackathon,ended,https://reittiopas-hackathon.devpost.com/,Ended,"May 27 - 29, 2016",[],$<span data-currency-value>0</span>,21,False,,False
3219,Valley Hackathon 2016,ended,https://valley-hackathon-2016.devpost.com/,Ended,"Jan 15 - 16, 2016",[],"$<span data-currency-value>4,400</span>",21,False,,False
1583,Cleanweb Europe Hackathon: Smart Energy + Connected Car,ended,https://amsenergycar.devpost.com/,Ended,"Oct 31 - Nov 02, 2014",[],$<span data-currency-value>0</span>,21,False,,False
19268,SPARKATHON,ended,https://sparkathon-19268.devpost.com/,Ended,"Sep 28 - Oct 04, 2023","[{'id': 16, 'name': 'Health'}, {'id': 7, 'name': 'IoT'}, {'id': 27, 'name': 'Robotic Process Automation'}]","₹ <span data-currency-value>1,000</span>",48,False,,False
18975,CyberForge: Innovate. Code. Transform.,ended,https://cyberforge.devpost.com/,Ended,"Sep 12 - 16, 2023","[{'id': 5, 'name': 'AR/VR'}, {'id': 23, 'name': 'Beginner Friendly'}, {'id': 9, 'name': 'Cybersecurity'}]","$<span data-currency-value>300,000</span>",48,False,SRM Institute of Science and Technology,False
19047,Singathon,ended,https://singathon.devpost.com/,Ended,"Sep 05 - 07, 2023","[{'id': 25, 'name': 'Web'}]",$<span data-currency-value>699</span>,48,False,BuildingBloCS,True
17685,Micro Hack 2023,ended,https://micro-hack-2023.devpost.com/,Ended,"Mar 04, 2023","[{'id': 20, 'name': 'E-commerce/Retail'}, {'id': 21, 'name': 'Enterprise'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>105,000</span>",48,False,Micro Club,False
11228,HackAttack,ended,https://syde-bme.devpost.com/,Ended,"Nov 07 - 08, 2020","[{'id': 12, 'name': 'Lifehacks'}, {'id': 13, 'name': 'Social Good'}, {'id': 14, 'name': 'COVID-19'}]",$CAD<span data-currency-value>120</span>,48,False,,False
18985,AI for Good Hackathon [Postponed],ended,https://2023ai4goodhackathon.devpost.com/,Ended,"Sep 22 - 24, 2023","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>3,000</span>",47,False,Florida Data Science for Good,False
18157,ESE5160 Spring 2023,ended,https://ese5160-spring-2023.devpost.com/,Ended,"Apr 18 - May 10, 2023","[{'id': 7, 'name': 'IoT'}]",$<span data-currency-value>0</span>,47,False,Upenn,False
17161,HackFest'23 - Hack The Future ,ended,https://hackfest-23.devpost.com/,Ended,"Jan 10 - Feb 05, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 19, 'name': 'Education'}, {'id': 11, 'name': 'Productivity'}]","₹ <span data-currency-value>37,500</span>",47,False,"MMMUT , Gorakhpur",False
11363,TechNight 2020,ended,https://technight-2020.devpost.com/,Ended,"Nov 21 - 22, 2020",[],$<span data-currency-value>275</span>,47,False,,False
10421,Stouffville Codeathon,ended,https://stouffvillecodeathon.devpost.com/,Ended,"Jul 20 - 27, 2020","[{'id': 14, 'name': 'COVID-19'}]",$<span data-currency-value>0</span>,20,False,,False
10544,Hack In ,ended,https://hack-in.devpost.com/,Ended,"Jul 25 - 26, 2020","[{'id': 14, 'name': 'COVID-19'}]",$<span data-currency-value>150</span>,20,False,,False
8917,Games4SocialImpact,ended,https://games4socialimpact.devpost.com/,Ended,"Nov 08 - 11, 2019","[{'id': 4, 'name': 'Gaming'}]","$<span data-currency-value>1,900</span>",20,False,,False
8781,Kijiji Internal Hackathon,ended,https://kijijihack.devpost.com/,Ended,"Oct 17 - Nov 06, 2019","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 8, 'name': 'Voice skills'}, {'id': 11, 'name': 'Productivity'}]",$<span data-currency-value>0</span>,20,False,,False
8224,Blocuementa Art #Blockathon,ended,https://blocumenta-blockathon2019.devpost.com/,Ended,"Jun 14 - 16, 2019","[{'id': 1, 'name': 'Blockchain'}]","$<span data-currency-value>1,400</span>",20,False,,False
7670,GunnHacks 5.0,ended,https://gunnhacks5.devpost.com/,Ended,"Feb 23, 2019",[],"$<span data-currency-value>2,272</span>",20,False,,False
7559,.dev x Smartcar Hackathon,ended,https://dev-x-smartcar-hackathon.devpost.com/,Ended,"Feb 16 - 17, 2019",[],$<span data-currency-value>500</span>,20,False,,False
7069,YCPHacks,ended,https://ycphacks.devpost.com/,Ended,"Oct 19 - 21, 2018",[],$<span data-currency-value>516</span>,20,False,,False
6689,MS HACKS 2.0,ended,https://mshacks.devpost.com/,Ended,"Aug 26 - 28, 2018",[],$<span data-currency-value>200</span>,20,False,Microsoft,False
6809,ATHENA{techne},ended,https://athenatechne.devpost.com/,Ended,"Jul 20 - 21, 2018",[],$<span data-currency-value>500</span>,20,False,,False
6639,TurnerHacks,ended,https://turnerhacks.devpost.com/,Ended,"Jun 03, 2018",[],"$<span data-currency-value>1,170</span>",20,False,,False
6357,Canadian Music Week Hackathon,ended,https://cmw.devpost.com/,Ended,"May 08 - 09, 2018",[],"$<span data-currency-value>6,992</span>",20,False,,False
6450,Cal Innovates 2018,ended,https://calinnovates.devpost.com/,Ended,"Apr 14 - 15, 2018",[],"$<span data-currency-value>1,770</span>",20,False,,False
6432,STACSHack 2018,ended,https://stacshack-2018.devpost.com/,Ended,"Apr 07 - 08, 2018",[],$<span data-currency-value>686</span>,20,False,,False
6248,HackAmherst,ended,https://hackamherst.devpost.com/,Ended,"Mar 03 - 04, 2018",[],"$<span data-currency-value>1,000</span>",20,False,,False
6076,EVHACKS 3,ended,https://evhacks-3-6076.devpost.com/,Ended,"Feb 10, 2018",[],$<span data-currency-value>124</span>,20,False,,False
5657,WATERSENSE:  Taste and Odour Hackathon (sponsored places),ended,https://watersense.devpost.com/,Ended,"Dec 09 - 10, 2017",[],"$<span data-currency-value>1,000</span>",20,False,,False
4774,athenahealth's More Disruption Please Austin Hackathon,ended,https://mdpaustinhackathon17.devpost.com/,Ended,"Apr 29 - 30, 2017",[],"$<span data-currency-value>6,000</span>",20,False,,False
4937,DevHack Reloaded ,ended,https://devhack.devpost.com/,Ended,"Apr 05, 2017",[],$<span data-currency-value>152</span>,20,False,,False
4148,Predicting pollution incidents,ended,https://pumped.devpost.com/,Ended,"Sep 10 - 11, 2016",[],"£<span data-currency-value>7,000</span>",20,False,,False
3694,SCID's 2016 ProductDesignathon,ended,https://scid2016.devpost.com/,Ended,"May 22, 2016",[],"$<span data-currency-value>2,000</span>",20,False,,False
3806,"Women's Hackathon CSU San Marcos April 30, 2016",ended,https://csusmhackathonsp16.devpost.com/,Ended,"Apr 30, 2016",[],$<span data-currency-value>0</span>,20,False,,False
3798,Code for Hillary,ended,https://codeforhillary.devpost.com/,Ended,"Apr 29 - 30, 2016",[],$<span data-currency-value>0</span>,20,False,,False
2510,ThemeHack @ Weebly ,ended,https://themehackweebly.devpost.com/,Ended,"May 30 - 31, 2015",[],"$<span data-currency-value>4,000</span>",20,False,,False
2408,Hack Risk Hackathon,ended,https://hackriskhackathon.devpost.com/,Ended,"May 29 - 31, 2015",[],"€<span data-currency-value>10,000</span>",20,False,,False
1782,Transform beacon sticker hackathon,ended,https://transformbeaconhackathon.devpost.com/,Ended,"Apr 25 - 26, 2015",[],$<span data-currency-value>0</span>,20,False,,False
2056,FemmeHacks,ended,https://femmehacks.devpost.com/,Ended,"Feb 28, 2015",[],"$<span data-currency-value>2,824</span>",20,False,,False
1895,TechMahindra i5 - Hackathon!,ended,https://techmahindrai5int.devpost.com/,Ended,"Feb 06 - 08, 2015",[],"$<span data-currency-value>4,520</span>",20,False,,False
1279,FundHack - Come Fund Your Dreams in a Weekend,ended,https://fundhack.devpost.com/,Ended,"Oct 10 - 12, 2014",[],"$<span data-currency-value>20,900</span>",20,False,,False
1344,Fashion/Retail app hackathon,ended,https://fashionretailapp.devpost.com/,Ended,"Aug 09, 2014",[],"$<span data-currency-value>4,500</span>",20,False,,False
842,IBM InfoSphere® Streams Real-Time Data Hackathon,ended,https://ibminfospherehackathon.devpost.com/,Ended,"Jan 25, 2014",[],$<span data-currency-value>0</span>,20,False,,False
718,OPEN SV Hackathon,ended,https://opensvhackathon.devpost.com/,Ended,"Nov 17 - 19, 2013",[],"$<span data-currency-value>3,500</span>",20,False,,False
19478,WQCC x IBM Quantum Qiskit Fall Fest Hackathon,ended,https://wqcc-fall-fest.devpost.com/,Ended,"Oct 21 - 24, 2023","[{'id': 24, 'name': 'Quantum'}, {'id': 23, 'name': 'Beginner Friendly'}]",$<span data-currency-value>300</span>,46,False,Wisconsin Quantum Computing Club,False
19447,Hack the Wave,ended,https://hack-the-wave.devpost.com/,Ended,"Oct 21, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}]",$<span data-currency-value>0</span>,46,False,Hack Club,False
18866,Interchain Hackathon,ended,https://interchain.devpost.com/,Ended,"Sep 08 - 09, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 1, 'name': 'Blockchain'}, {'id': 4, 'name': 'Gaming'}]","$<span data-currency-value>13,000</span>",46,False,Interchain Friends,True
18055,hackMISSO Spring 2023,ended,https://hackmisso-sp2023.devpost.com/,Ended,"Apr 07 - 09, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}, {'id': 17, 'name': 'Low/No Code'}]",$<span data-currency-value>600</span>,46,False,MISSO,False
17795,DawsCon 2023 Data Journalism Challenge,ended,https://dawscon2023.devpost.com/,Ended,"Mar 25 - 26, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 22, 'name': 'Open Ended'}, {'id': 19, 'name': 'Education'}]",$CAD<span data-currency-value>900</span>,46,False,Dawson College,False
17134,Global Hack Week: Beginners Week Day 5,ended,https://ghw-beginners-week-day-5.devpost.com/,Ended,"Jan 13 - 14, 2023","[{'id': 23, 'name': 'Beginner Friendly'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 22, 'name': 'Open Ended'}]",$<span data-currency-value>0</span>,46,False,Major League Hacking,False
16652,Devfest Ikot-Ekpene 2022,ended,https://devfest-ikot-ekpene-2022.devpost.com/,Ended,"Nov 22 - Dec 05, 2022","[{'id': 26, 'name': 'Mobile'}, {'id': 11, 'name': 'Productivity'}, {'id': 25, 'name': 'Web'}]",$<span data-currency-value>500</span>,46,False,GDG Ikot-Ekpene,False
16240,Technama '22 Hackathon,ended,https://technama-22-hackathon.devpost.com/,Ended,"Sep 08 - 11, 2022","[{'id': 18, 'name': 'Design'}, {'id': 19, 'name': 'Education'}, {'id': 11, 'name': 'Productivity'}]","₹ <span data-currency-value>10,000</span>",46,False,VIT Bhopal University,False
15426,Martin High School 4th Annual Hackathon,ended,https://hackmhs-2022.devpost.com/,Ended,"May 14 - 15, 2022","[{'id': 13, 'name': 'Social Good'}, {'id': 8, 'name': 'Voice skills'}, {'id': 25, 'name': 'Web'}]","$<span data-currency-value>1,920</span>",46,False,Martin High School,False
12840,Hack-a-Solution,ended,https://hack-a-solution.devpost.com/,Ended,"Jul 30 - 31, 2021","[{'id': 16, 'name': 'Health'}, {'id': 6, 'name': 'Machine Learning/AI'}, {'id': 11, 'name': 'Productivity'}]","$<span data-currency-value>2,535</span>",46,False,Hack-a-Solution,False
9547,Hack Internal,ended,https://hack-internal-w22.devpost.com/,Ended,"Feb 21, 2022 - Mar 04, 2023","[{'id': 22, 'name': 'Open Ended'}, {'id': 13, 'name': 'Social Good'}, {'id': 25, 'name': 'Web'}]",$<span data-currency-value>11</span>,19,False,ACM Hack at UCLA,False
10500,heyman,ended,https://oakhacks.devpost.com/,Ended,"Sep 01 - 02, 2020",[],$<span data-currency-value>10</span>,19,False,,False
9531,The Artificial Intelligence & Deep Learning Hackathon 2020,ended,https://theaidlhackathon.devpost.com/,Ended,"Mar 06 - 08, 2020","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 7, 'name': 'IoT'}]","₹ <span data-currency-value>75,000</span>",19,False,,False
8729,Zoohackathon Finland,ended,https://zoohackathon-finland.devpost.com/,Ended,"Nov 09 - 10, 2019","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 10, 'name': 'Communication'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>3,000</span>",19,False,,False
8124,CSE Hackathon 2019,ended,https://cse-hackathon-2019.devpost.com/,Ended,"May 10 - 12, 2019",[],$<span data-currency-value>0</span>,19,False,,False
8026,#codeathonX KL 2019,ended,https://codeathonxkul2019.devpost.com/,Ended,"Apr 12 - 14, 2019",[],$<span data-currency-value>0</span>,19,False,,False
7846,BU_Datathon_2019,ended,https://bu-datathon-2019.devpost.com/,Ended,"Mar 10, 2019",[],$<span data-currency-value>0</span>,19,False,,False
7736,XR Edu Challenge 2,ended,https://xr-edu-challenge-2.devpost.com/,Ended,"Feb 23, 2019",[],"$<span data-currency-value>37,900</span>",19,False,,False
7728,IoT Challenge 2019,ended,https://iotchallenge-2019.devpost.com/,Ended,"Feb 22, 2019",[],$<span data-currency-value>0</span>,19,False,,False
7420,OSHHACK 6 [2018-2019] ,ended,https://oshhack6.devpost.com/,Ended,"Dec 09 - 10, 2018",[],$<span data-currency-value>0</span>,19,False,,False
7372,KBTG Software Architecture Design and Development Hackathon,ended,https://kbtgsoftarchhackathon.devpost.com/,Ended,"Nov 30 - Dec 02, 2018",[],$<span data-currency-value>900</span>,19,False,,False
6113,AWeber HackAWthon,ended,https://aweber-hackawthon.devpost.com/,Ended,"Apr 21, 2018",[],"$<span data-currency-value>1,000</span>",19,False,,False
6324,Hackberry Pi 2018,ended,https://hackberry-pi-2018.devpost.com/,Ended,"Mar 20 - 27, 2018",[],$<span data-currency-value>100</span>,19,False,,False
6000,QualityHacks,ended,https://qualityhacks-6000.devpost.com/,Ended,"Jan 12 - 14, 2018",[],$<span data-currency-value>0</span>,19,False,,False
5680,Hack the Gap,ended,https://hack-the-gap-17.devpost.com/,Ended,"Oct 22, 2017",[],$<span data-currency-value>0</span>,19,False,,False
4817,"VR Hackathon at Brisbane Powerhouse, 2-4 June 2017",ended,https://vr-hackathon-brisbane.devpost.com/,Ended,"Jun 02 - 03, 2017",[],$<span data-currency-value>0</span>,19,False,,False
5082,EthioHacks (Mobile Commerce and API),ended,https://ethiohacks-mobile-commerce-api.devpost.com/,Ended,"Apr 29 - 30, 2017",[],$<span data-currency-value>0</span>,19,False,,False
5044,#HackUNL,ended,https://hackunl.devpost.com/,Ended,"Apr 14 - 16, 2017",[],$<span data-currency-value>0</span>,19,False,,False
4756,SportsTech Hackathon @ SXSW,ended,https://sports-hackathon-sxsw-4756.devpost.com/,Ended,"Mar 09 - 10, 2017",[],"$<span data-currency-value>22,500</span>",19,False,,False
4374,European SharePoint Conference Hackathon,ended,https://espc16.devpost.com/,Ended,"Nov 15 - 17, 2016",[],"$<span data-currency-value>1,600</span>",19,False,,False
4230,OpenSpace NYC Buildathon,ended,https://openspacenyc-4230.devpost.com/,Ended,"Oct 28 - 29, 2016",[],$<span data-currency-value>0</span>,19,False,,False
3031,Bell Labs Hackathon,ended,https://bell-labs.devpost.com/,Ended,"Jan 23, 2016",[],$<span data-currency-value>750</span>,19,False,,False
2870,ACADIA 2015 Hackathon: SIEGECRAFT,ended,https://acadia2015.devpost.com/,Ended,"Oct 25, 2015",[],"$<span data-currency-value>2,500</span>",19,False,,False
2924,HackMIT 2015,ended,https://hackmit-2015.devpost.com/,Ended,"Sep 19 - 20, 2015",[],"$<span data-currency-value>49,994</span>",19,False,,False
2857,Hack Now: Making a Difference - Third Annual WorkWave Hackathon,ended,https://workwavehackathon.devpost.com/,Ended,"Sep 12 - 13, 2015",[],"$<span data-currency-value>1,000</span>",19,False,,False
2617,2015 Summer Game Jam,ended,https://2015summergamejam.devpost.com/,Ended,"Jun 26 - 28, 2015",[],$<span data-currency-value>850</span>,19,False,,False
2519,Game Jam 10,ended,https://gamejam10beirut.devpost.com/,Ended,"Jun 12 - 13, 2015",[],$<span data-currency-value>0</span>,19,False,,False
1861,Beacon App Hack Day New York,ended,https://beaconapphackdayny.devpost.com/,Ended,"Jan 31, 2015",[],"$<span data-currency-value>1,000</span>",19,False,,False
1244,Dental Hackathon New York September 13-14 2014,ended,https://dental-hackathon.devpost.com/,Ended,"Sep 13 - 14, 2014",[],"$<span data-currency-value>6,000</span>",19,False,,False
993,Hack for Democracy,ended,https://hackfordemocracy.devpost.com/,Ended,"Mar 29 - 30, 2014",[],$<span data-currency-value>0</span>,19,False,,False
15244,CSUEB MESA Hackathon,ended,https://csueb-mesa-hackathon.devpost.com/,Ended,"Jun 03 - 05, 2022","[{'id': 21, 'name': 'Enterprise'}, {'id': 23, 'name': 'Beginner Friendly'}, {'id': 18, 'name': 'Design'}]",$<span data-currency-value>700</span>,45,False,"California State University, East Bay",False
15594,SchoolHacks,ended,https://school-hacks.devpost.com/,Ended,"Jun 04, 2022","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 26, 'name': 'Mobile'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>7,550</span>",45,False,SchoolHacks,False
15105,PCV Prize Competition,ended,https://pcv-prize-competition.devpost.com/,Ended,"Mar 25 - Apr 16, 2022","[{'id': 19, 'name': 'Education'}, {'id': 17, 'name': 'Low/No Code'}, {'id': 13, 'name': 'Social Good'}]","$<span data-currency-value>8,500</span>",45,False,Penn Climate Ventures,False
15218,Flutter Festival,ended,https://flutter-festival.devpost.com/,Ended,"Apr 04 - 07, 2022","[{'id': 26, 'name': 'Mobile'}, {'id': 25, 'name': 'Web'}]",$<span data-currency-value>0</span>,45,False,GDG Algiers,False
15002,Innerve 6,ended,https://innerve-6.devpost.com/,Ended,"Mar 10 - 20, 2022","[{'id': 1, 'name': 'Blockchain'}, {'id': 19, 'name': 'Education'}, {'id': 16, 'name': 'Health'}]","₹ <span data-currency-value>425,000</span>",45,False,OSS Club,False
14202,DevFest Algiers 2021 Hackathon,ended,https://devfest-algiers-2021-hackathon.devpost.com/,Ended,"Nov 15 - 20, 2021","[{'id': 6, 'name': 'Machine Learning/AI'}, {'id': 12, 'name': 'Lifehacks'}, {'id': 11, 'name': 'Productivity'}]","$<span data-currency-value>1,130</span>",45,False,GDG Algiers,False
12477,BIO-ALL Hackathon | The Bio-Health & Pandemic Solution Challenge ,ended,https://bio-all-hackathon.devpost.com/,Ended,"May 27 - 28, 2021","[{'id': 14, 'name': 'COVID-19'}, {'id': 16, 'name': 'Health'}]",€<span data-currency-value>0</span>,45,False,Bio-All Project,False
