id,title,open_state,url,time_left_to_submission,registrations_count,featured,organization_name,start_date,end_date,5_AR/VR,23_Beginner Friendly,11_Productivity,6_Machine Learning/AI,2_DevOps,25_Web,21_Enterprise,22_Open Ended,28_Databases,10_Communication,7_IoT,17_Low/No Code,19_Education,4_Gaming,13_Social Good,1_Blockchain,16_Health,9_Cybersecurity,3_Fintech,26_Mobile,18_Design,15_Music/Art,27_Robotic Process Automation,12_Lifehacks,14_COVID-19,20_E-commerce/Retail,24_Quantum,8_Voice skills
16499,Pursuit 8.3 & 8.4,upcoming,https://pursuit-8-3-8-4.devpost.com/,36 days left,40,False,Major League Hacking,"Nov 05, 2023","Nov 06, 2023",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15568,Hacking for Humanity - Tech para la educación sexual,upcoming,https://hacking-for-humanity-dr-2022.devpost.com/,91 days left,40,False,Girls in Tech,"Oct 19, 2023",,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
15861,Global Hack Week: INIT 2023 Day 7,closed,https://ghw-init-day-7.devpost.com/,0 days left,40,False,Major League Hacking,"Jul 09, 2023","Jul 10, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15476,NetScout Online Cyberathon,closed,https://netscout-online-cyberathon.devpost.com/,0 days left,40,False,NetScout,"May 21, 2023","May 22, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
14286,KuriusHacks: Christmas Edition 2021,upcoming,https://kuriushacks-ce-2021.devpost.com/,90 days left,40,False,Kurius,"Dec 26, 2023","Dec 30, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13264,PlexHacks 2021,closed,https://plexhacks-2021.devpost.com/,0 days left,40,False,PlexTech,"Aug 26, 2023","Aug 28, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10895,EthiopiaHacks v9,upcoming,https://ethiopiahacks-v9-0.devpost.com/,91 days left,15,False,,"Oct 11, 2023",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
9968,Safe Homes Access for Africa,closed,https://safehomesafrica.devpost.com/,0 days left,15,False,,"Apr 22, 2023","Apr 28, 2023",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8131,HACK THE 5G CITY: A NEW ERA OF CITY SERVICES ON 5G,upcoming,https://hackthe5gcity-lucca.devpost.com/,52 days left,15,False,,"Nov 21, 2023","Nov 22, 2023",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8726,Zoohackathon 2019 - Kota Kinabalu,upcoming,https://zoohackathon2019-kk-malaysia.devpost.com/,45 days left,15,False,,"Nov 01, 2023","Nov 15, 2023",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7100,#HackathonPune 2018 - Blockchain For Good,upcoming,https://hackathonpune-2018.devpost.com/,12 days left,15,False,,"Oct 12, 2023","Oct 13, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18921,HARD-WAR 2.0,closed,https://hard-war-2-0.devpost.com/,0 days left,39,False,UPES,"Aug 15, 2023","Aug 28, 2023",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17157,Equali-Hack Spring 2023,closed,https://equali-hack-spring-2023.devpost.com/,0 days left,39,False,EqualiHack,"Apr 19, 2023","May 19, 2023",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17534,5th Annual hackMHS,closed,https://5th-annual-hackmhs.devpost.com/,0 days left,39,False,Martin High School Computer Science Club,"Apr 22, 2023","Apr 23, 2023",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17269,CompSoc<>NWG,closed,https://compsoc-nwg.devpost.com/,0 days left,39,False,Durham Computing Society,"Jan 21, 2023","Jan 23, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16616,OwlHacks 2022,upcoming,https://owlhacks-2022-2.devpost.com/,50 days left,39,False,Foothill College,"Nov 19, 2023","Nov 20, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15056,HACKML,closed,https://hackml.devpost.com/,0 days left,39,False,Machine Learning Club at ASU,"Mar 26, 2023","Mar 27, 2023",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14496,IIT Bombay UpGrad Campus Product Hackathon,closed,https://iitb-upgrad-product-hackathon.devpost.com/,0 days left,40,False,iit bombay,"Jan 11, 2023","Jan 19, 2023",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13519,HackmaFest,upcoming,https://hackmafest.devpost.com/,30 days left,39,False,IEEE Bahria University Lahore Campus,"Oct 24, 2023","Oct 31, 2023",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
11783, SecureHacks 2021 ,closed,https://xdhacks-securehacks.devpost.com/,0 days left,39,False,XdHacks Mini,"Feb 20, 2023","Feb 21, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18993,Hack Days Georgia 2023,closed,https://hack-days-georgia-2023.devpost.com/,0 days left,38,False,Nico Kvaratskhelia Fund,"Sep 12, 2023","Sep 24, 2023",0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17056,Cyber Cypher 2.0,closed,https://cyber-cypher-taqneeq.devpost.com/,0 days left,38,False,NMIMS College of Engineering,"Jan 20, 2023","Jan 22, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16377,Geaux Hack 2022,closed,https://geaux-hack-2022.devpost.com/,0 days left,38,False,SASE-LSU,"Sep 30, 2023","Oct 01, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15148,W22 Project Program,closed,https://w22-project-program.devpost.com/,0 days left,38,False,UW CSC and DSC,"Mar 26, 2023","Mar 27, 2023",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15100,WilHacks 3.0,closed,https://wilhacks-3-0.devpost.com/,0 days left,38,False,Wilcox High School's Programming Club,"Mar 25, 2023","Mar 26, 2023",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12225,Coppell AI Hacks for Education,closed,https://coppell-ai-hacks.devpost.com/,0 days left,38,False,Coppell AI Club,"May 28, 2023","May 30, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11956,HackTogether,closed,https://albertahacktogether.devpost.com/,0 days left,38,False,Mount Royal University and IEEE WIE,"Feb 11, 2023","Feb 19, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19323,MACHathon APAC 2023,upcoming,https://mach-apac-2023.devpost.com/,19 days left,14,False,MACH Alliance,"Oct 19, 2023","Oct 20, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8741,Geneva Zoohackathon,upcoming,https://geneva-zoohackathon.devpost.com/,48 days left,14,False,,"Nov 16, 2023","Nov 18, 2023",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6448,CU Blockchain,closed,https://cublockchain.devpost.com/,0 days left,14,False,,"Apr 14, 2023","Apr 15, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19412,UNT NSBEHack 2023,upcoming,https://unt-nsbe-hackathon.devpost.com/,13 days left,37,False,University of North Texas NSBE,"Oct 13, 2023","Oct 14, 2023",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18306,Problem-Solving,closed,https://problem-solving.devpost.com/,0 days left,37,False,Microsoft Learn Student Ambassadors,"May 17, 2023","May 22, 2023",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
13665,TonkaHacks 2022,upcoming,https://tonkahacks.devpost.com/,43 days left,37,False,Minnetonka High School,"Nov 12, 2023","Nov 13, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15992,Hack-at-ICE 2022,upcoming,https://hack-at-ice-2022.devpost.com/,1 days left,37,False,ICE 2022,"Oct 01, 2023","Oct 02, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14948,CityHacks,closed,https://cityhacks2022.devpost.com/,0 days left,37,False,ACM at Los Rios,"Mar 25, 2023","Mar 28, 2023",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15117,Hackathon Reimagine 2022,closed,https://cmich-hackathon-reimagine-2022.devpost.com/,0 days left,37,False,Central Michigan University,"Mar 25, 2023","Mar 26, 2023",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14809,Blockathon,closed,https://blockathon.devpost.com/,0 days left,37,False,bitfwd,"Mar 18, 2023","Mar 19, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13380,GeneHack,closed,https://genehack.devpost.com/,0 days left,37,False,ITESM,"Sep 22, 2023","Sep 26, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13336,MLSA Nigeria Power Platform Bootcamp,closed,https://mlsappbootcamp.devpost.com/,0 days left,38,False,Microsoft Student Ambassadors Nigeria,"Aug 16, 2023","Aug 26, 2023",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12925,DEEDhacks 2021,closed,https://deedhacks-2021.devpost.com/,0 days left,37,False,Women in Engineering SFU,"Jul 03, 2023","Jul 04, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12637,HackRx,closed,https://hackrx.devpost.com/,0 days left,37,False,HackRx,"May 01, 2023","May 02, 2023",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18297,KTHack 2023,closed,https://kthack-2023.devpost.com/,0 days left,36,False,KTBYTE,"Jun 17, 2023","Jun 18, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18375,"""Hello 8th Wall"" Workshop (London)",closed,https://hello-8th-wall-workshop-london.devpost.com/,0 days left,36,False,Niantic,"May 18, 2023","May 19, 2023",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16546,Haryana Steelers Hackathon,upcoming,https://haryanasteelers.devpost.com/,30 days left,36,False,SportsKPI,"Oct 20, 2023","Oct 31, 2023",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385,SRH,upcoming,https://srh2022.devpost.com/,26 days left,36,False,SRH,"Oct 10, 2023","Oct 27, 2023",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16442,GDSC Game Jam,upcoming,https://gdsc-game-jam-2022.devpost.com/,1 days left,36,False,GDSC USYD,"Oct 01, 2023","Oct 02, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16321,Product-Thon 2022,closed,https://cissa-product-thon.devpost.com/,0 days left,36,False,CISSA,"Sep 30, 2023","Oct 01, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15574,UXcamp,closed,https://uxcamp.devpost.com/,0 days left,36,False,WTM Algiers ,"May 27, 2023","May 28, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15345,Hack For Inclusion,closed,https://h4i.devpost.com/,0 days left,36,False,Indian Hacking League,"May 13, 2023","May 15, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14968,HackOFiesta v3.0,closed,https://hackofiesta.devpost.com/,0 days left,36,False,Equinox,"Apr 22, 2023","Apr 23, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13663,Design Hack IEEE,upcoming,https://design-hack-ieee.devpost.com/,45 days left,36,False,IEEE AMU STB,"Oct 02, 2023","Nov 15, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13996,hackTAMS Fall 2021,upcoming,https://hacktams-fall-2021.devpost.com/,23 days left,36,False,TAMS CSO,"Oct 23, 2023","Oct 24, 2023",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12787,CodeFiesta 2021 Final Submission,closed,https://codefiesta-submission-2.devpost.com/,0 days left,36,False,CodeFiesta Team,"Jun 30, 2023","Jul 03, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12862,MontyHacks IV,closed,https://montyhacks-iv.devpost.com/,0 days left,36,False,Montgomery HS Computer Science Club,"Jun 12, 2023","Jun 13, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10294,Okolo startup,closed,https://okolo-begins.devpost.com/,0 days left,13,False,,"Jun 15, 2023","Jun 19, 2023",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8044,GenHacks,upcoming,https://genhacks.devpost.com/,91 days left,13,False,,"Dec 31, 2023",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8909,Smart Aurangabad Hackathon ,upcoming,https://smartaurangabadhack.devpost.com/,85 days left,13,False,,"Nov 24, 2023","Dec 25, 2023",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8743,Zoohackathon 2019 - Vienna,upcoming,https://zoohackathon-2019-vienna.devpost.com/,47 days left,13,False,,"Nov 16, 2023","Nov 17, 2023",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8878,The New Georgia Project Game Jam,upcoming,https://newgeorgiaprojectgamejam.devpost.com/,40 days left,13,False,,"Nov 08, 2023","Nov 10, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8547,NSBE FRC Hackathon 2019,upcoming,https://r2frc2019.devpost.com/,38 days left,13,False,,"Oct 23, 2023","Nov 08, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8252,Voicehacks Hackathon,open,https://voicehacks-hackathon.devpost.com/,91 days left,13,False,,"Jul 22, 2023",,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17459,Seldonian Toolkit Competition - Safety and Fairness for Machine Learning ,closed,https://seldonian-toolkit-competitiob.devpost.com/,0 days left,35,False,UMass Autonomous Learning Lab,"Mar 08, 2023","Apr 21, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16487,2022 FOOD SYSTEMS CHALLENGE HACK,upcoming,https://huskiehack22.devpost.com/,36 days left,35,False,Northern Illinois University,"Nov 05, 2023","Nov 06, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15920,health{hacks} 2022,closed,https://health-hacks-2022.devpost.com/,0 days left,35,False,health{hacks},"Aug 05, 2023","Aug 07, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
14741,Tartanhacks 2022,closed,https://tartanhacks-2022.devpost.com/,0 days left,35,False,ScottyLabs,"Feb 04, 2023","Feb 06, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13718,Prototypical,open,https://prototypical.devpost.com/,91 days left,35,False,HexLabs,"Sep 25, 2023",,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11805,HackTCNJ 2021,open,https://hacktcnj-2021.devpost.com/,91 days left,35,False,MLH,"Feb 28, 2023",,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11305,McGill AI Society FALL 2020 MAIS 202 Bootcamp,upcoming,https://f2020-mais-202-bootcamp.devpost.com/,64 days left,35,False,,"Nov 13, 2023","Dec 04, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11032,Catalyst,upcoming,https://catalyst.devpost.com/,91 days left,35,False,,"Oct 24, 2023",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10942,AstraHacks,closed,https://astrahacks.devpost.com/,0 days left,12,False,,"Sep 26, 2023","Sep 27, 2023",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
9418,Rising Waters - FEMA Hackathon for Flood Risk & Insurance,open,https://femahackathon.devpost.com/,91 days left,12,False,,"Apr 02, 2023",,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8740,Zoohackathon Brasil 2019 - Estudantes unidos contra o tráfico de animais,upcoming,https://sao-paolo-zoohackathon.devpost.com/,45 days left,13,False,,"Nov 08, 2023","Nov 15, 2023",0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7789,CodeUp Hackathon,open,https://codeup-hackathon.devpost.com/,24 days left,12,False,,"Sep 09, 2023","Oct 25, 2023",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8250,Social Determinants of Health Hackathon,closed,https://sdoh-hackathon.devpost.com/,0 days left,12,False,,"Aug 02, 2023","Aug 04, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8185,Cyber Defenders Hackathon,open,https://cyber-defenders-hackathon.devpost.com/,91 days left,12,False,,"Jun 01, 2023",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7134,IDEAS Blockchain Hackathon,upcoming,https://ideas-hackathon-sv.devpost.com/,27 days left,12,False,,"Oct 28, 2023","Oct 28, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19300,BRHackathon 2023,upcoming,https://brhacks.devpost.com/,91 days left,34,False,Bridgewater Raritan High School,"Oct 01, 2023",,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17733,Holy Hack,open,https://holy-hack.devpost.com/,91 days left,34,False,Academics for Technology Leuven,"Mar 11, 2023",,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17385,Techविचार,closed,https://b3techvichaar.devpost.com/,0 days left,34,False,Bit By Bit Club,"Feb 06, 2023","Feb 12, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
17418,YouthxHack Total Defence Hackathon,closed,https://youthxhack.devpost.com/,0 days left,34,False,Cyber Youth Singapore,"Feb 03, 2023","Feb 09, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16995,Web3 Quest,closed,https://web3quest.devpost.com/,0 days left,34,False,Web3 Pakistan,"Jan 01, 2023","Jan 07, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14641,MY Hack  ,closed,https://my-hack.devpost.com/,0 days left,34,False,Mafiq Foundation,"Jun 25, 2023","Jun 26, 2023",0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12559,HackRamdan ,closed,https://hackramdan.devpost.com/,0 days left,34,False,School of AI Algiers,"Apr 25, 2023","May 09, 2023",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12526,HackMHS 2021,closed,https://hackmhs-2021.devpost.com/,0 days left,34,False,Martin CSC,"Apr 17, 2023","Apr 18, 2023",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18806,SystAIn3r Hackathon Munich,closed,https://systain3r.devpost.com/,0 days left,32,False,Systain3r,"Sep 21, 2023","Sep 23, 2023",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18104,Great Valley High School GUI Challenge,closed,https://great-valley-gui-challenge.devpost.com/,0 days left,33,False,Great Valley,"Apr 15, 2023","Jun 10, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17923,AI Games,open,https://aigames.devpost.com/,91 days left,33,False,GEPPETTO AI,"Mar 23, 2023",,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17402,SWE Hackathon 2023,closed,https://swe-hackathon-2023.devpost.com/,0 days left,33,False,georgia tech,"Feb 25, 2023","Feb 26, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17657,HackWesTX Spring 2023,closed,https://hackwestx-2023.devpost.com/,0 days left,33,False,google developer student club @ ttu,"Feb 25, 2023","Feb 26, 2023",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16643,Global Hack Week October Day 6,upcoming,https://ghw-october-day-6.devpost.com/,30 days left,33,False,Major League Hacking,"Oct 28, 2023","Oct 31, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14790,CodinGuru 4.0,closed,https://codinguru.devpost.com/,0 days left,33,False,IEEE LUMS,"Feb 12, 2023","Feb 13, 2023",0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14227,SFU Engineering Competition 2021,upcoming,https://sfu-ec-2021.devpost.com/,51 days left,33,False,other,"Nov 20, 2023","Nov 21, 2023",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9129,KBTG Software Architecture Design and Development Hackathon 2019,upcoming,https://kbtgsoftarchhackathon2019.devpost.com/,67 days left,11,False,,"Dec 06, 2023","Dec 07, 2023",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7755,UPitch 2019,open,https://upitch-2019.devpost.com/,10 days left,11,False,,"Aug 01, 2023","Oct 11, 2023",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8415,dAppHacks Hackathon - Powered by EthGeorgia,closed,https://dapphacks.devpost.com/,0 days left,11,False,,"Sep 20, 2023","Sep 22, 2023",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8409,"Innovate East 2019 - Ipswich, UK",closed,https://innovate-east-2019.devpost.com/,0 days left,11,False,,"Sep 10, 2023","Sep 12, 2023",0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8271,StartupBus North America 2019,closed,https://startupbus2019.devpost.com/,0 days left,11,False,,"Jul 24, 2023","Jul 27, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7225,IDEAS O2O Blockchain & Data Analytics Hackathon-New York,upcoming,https://ideas-ackathon-new-york.devpost.com/,41 days left,11,False,,"Nov 10, 2023","Nov 11, 2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
19289,Badger Hacks,closed,https://badger-hacks.devpost.com/,0 days left,32,False,Sample Organization,"Sep 30, 2023","Oct 01, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18089,LaGuardia CC Hackathon 2023,closed,https://laguardia-cc-hackathon-2023.devpost.com/,0 days left,32,False,RHEC at LAGCC,"May 05, 2023","May 07, 2023",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16174,Ensenada Hackathon 2022,upcoming,https://wecancode-hackathon-2022.devpost.com/,42 days left,32,False,WeCanCode,"Nov 11, 2023","Nov 12, 2023",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16636,Global Hack Week October Day 5,upcoming,https://ghw-october-day-5.devpost.com/,27 days left,32,False,Major League Hacking,"Oct 27, 2023","Oct 28, 2023",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15519,Execute 2.0,closed,https://executehack2-0.devpost.com/,0 days left,32,False,Delhi Technological University,"May 28, 2023","May 28, 2023",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15152,Atrang Hacks '22,closed,https://atrang-hacks-22.devpost.com/,0 days left,32,False,IIIT Tiruchirappalli,"Apr 02, 2023","Apr 03, 2023",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14718,LSESU Data Science Weekend 2022,closed,https://lsesu-dsw-2022.devpost.com/,0 days left,32,False,LSESU Data Science Society,"Feb 26, 2023","Feb 27, 2023",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
